form_key,question_id,semantic_identity,schema_id,analysis_classification,role,form_pointer,mapping_status,included_in_proposed_overlap,included_in_accepted_overlap,xml_path,type_source,type,xsd_source
RRBudget10,question:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits,question:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/fringe_benefits,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel,question:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/number_of_personnel,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-postdocassociates-projectrole,question:budget:budgetyear-otherpersonnel-postdocassociates-projectrole::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-projectrole:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/project_role,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary,question:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/requested_salary,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-postdocassociates-summermonths,question:budget:budgetyear-otherpersonnel-postdocassociates-summermonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-summermonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/summer_months,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths,question:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/academic_months,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths,question:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/calendar_months,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits,question:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/fringe_benefits,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel,question:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/number_of_personnel,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole,question:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/project_role,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary,question:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/requested_salary,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths,question:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/summer_months,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths,question:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/academic_months,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths,question:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/calendar_months,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits,question:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/fringe_benefits,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-undergraduatestudents-numberofpersonnel,question:budget:budgetyear-otherpersonnel-undergraduatestudents-numberofpersonnel::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-numberofpersonnel:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/number_of_personnel,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-undergraduatestudents-projectrole,question:budget:budgetyear-otherpersonnel-undergraduatestudents-projectrole::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-projectrole:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/project_role,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-undergraduatestudents-requestedsalary,question:budget:budgetyear-otherpersonnel-undergraduatestudents-requestedsalary::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-requestedsalary:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/requested_salary,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-otherpersonnel-undergraduatestudents-summermonths,question:budget:budgetyear-otherpersonnel-undergraduatestudents-summermonths::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-summermonths:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/summer_months,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-participanttraineesupportcosts-other-cost,question:budget:budgetyear-participanttraineesupportcosts-other-cost::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-other-cost:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/other/properties/cost,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-participanttraineesupportcosts-other-description,question:budget:budgetyear-participanttraineesupportcosts-other-description::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-other-description:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/other/properties/description,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-participanttraineesupportcosts-participanttraineenumber,question:budget:budgetyear-participanttraineesupportcosts-participanttraineenumber::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-participanttraineenumber:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/participant_trainee_number,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-participanttraineesupportcosts-stipends,question:budget:budgetyear-participanttraineesupportcosts-stipends::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-stipends:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/stipends,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-participanttraineesupportcosts-subsistence,question:budget:budgetyear-participanttraineesupportcosts-subsistence::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-subsistence:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/subsistence,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-participanttraineesupportcosts-travel,question:budget:budgetyear-participanttraineesupportcosts-travel::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-travel:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/travel,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-participanttraineesupportcosts-tuitionfeehealthinsurance,question:budget:budgetyear-participanttraineesupportcosts-tuitionfeehealthinsurance::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-tuitionfeehealthinsurance:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/participant_trainee_support_costs/properties/tuition_fee_health_insurance,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-travel-domestictravelcost,question:budget:budgetyear-travel-domestictravelcost::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-travel-domestictravelcost:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/travel/properties/domestic_travel_cost,agent_proposed,True,False,,,,
RRBudget10,question:budget:budgetyear-travel-foreigntravelcost,question:budget:budgetyear-travel-foreigntravelcost::role:applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-travel-foreigntravelcost:v1,semantic_question,applicant_budget,/properties/budget_year/items/properties/travel/properties/foreign_travel_cost,agent_proposed,True,False,,,,
